iter	Passed	Remaining
24167	4494414	154723
24168	4494687	154540
24169	4494994	154358
24170	4495174	154172
24171	4495376	153986
24172	4495530	153799
24173	4495790	153616
24174	4496059	153433
24175	4496255	153247
24176	4496392	153059
24177	4496548	152872
24178	4496725	152686
24179	4496889	152499
24180	4497270	152320
24181	4497470	152135
24182	4497634	151948
24183	4497787	151761
24184	4497943	151574
24185	4498106	151387
24186	4498483	151207
24187	4498675	151022
24188	4498869	150836
24189	4499018	150649
24190	4499185	150462
24191	4499345	150275
24192	4499512	150089
24193	4499744	149904
24194	4499969	149720
24195	4500112	149532
24196	4500298	149346
24197	4500452	149159
24198	4500625	148973
24199	4500949	148791
24200	4501177	148607
24201	4501331	148420
24202	4501506	148233
24203	4501666	148046
24204	4501850	147860
24205	4502199	147680
24206	4502423	147495
24207	4502587	147308
24208	4502770	147122
24209	4502904	146934
24210	4503095	146749
24211	4503372	146566
24212	4503580	146380
24213	4503753	146194
24214	4503917	146007
24215	4504070	145820
24216	4504247	145634
24217	4504510	145450
24218	4504701	145264
24219	4504940	145080
24220	4505092	144893
24221	4505239	144706
24222	4505406	144519
24223	4505611	144334
24224	4505929	144152
24225	4506115	143966
24226	4506352	143782
24227	4506598	143598
24228	4506743	143410
24229	4506913	143224
24230	4507181	143040
24231	4507388	142855
24232	4507570	142669
24233	4507727	142482
24234	4507893	142295
24235	4508043	142108
24236	4508372	141927
24237	4508606	141742
24238	4508748	141555
24239	4508923	141368
24240	4509085	141182
24241	4509262	140995
24242	4509588	140814
24243	4509846	140630
24244	4509984	140442
24245	4510174	140257
24246	4510366	140071
24247	4510516	139884
24248	4510759	139699
24249	4510966	139514
24250	4511118	139327
24251	4511291	139140
24252	4511448	138954
24253	4511590	138766
24254	4511918	138584
24255	4512091	138398
24256	4512287	138212
24257	4512440	138025
24258	4512596	137838
24259	4512741	137651
24260	4512907	137465
24261	4513219	137282
24262	4513479	137099
24263	4513636	136912
24264	4513807	136725
24265	4513976	136539
24266	4514148	136352
24267	4514488	136171
24268	4514739	135987
24269	4514890	135800
24270	4515091	135614
24271	4515292	135429
24272	4515484	135243
24273	4515700	135058
24274	4515992	134875
24275	4516182	134689
24276	4516360	134502
24277	4516547	134316
24278	4516865	134134
24279	4517102	133950
24280	4517242	133762
24281	4517429	133576
24282	4517598	133390
24283	4517743	133203
24284	4518013	133019
24285	4518251	132835
24286	4518450	132649
24287	4518634	132463
24288	4518812	132276
24289	4519011	132091
24290	4519298	131908
24291	4519546	131723
24292	4519687	131536
24293	4519864	131350
24294	4520030	131163
24295	4520169	130976
24296	4520519	130794
24297	4520768	130610
24298	4520961	130424
24299	4521169	130239
24300	4521309	130052
24301	4521446	129864
24302	4521793	129683
24303	4521972	129496
24304	4522151	129310
24305	4522288	129123
24306	4522529	128938
24307	4522665	128751
24308	4522992	128569
24309	4523270	128385
24310	4523457	128199
24311	4523644	128013
24312	4523787	127826
24313	4523983	127640
24314	4524231	127456
24315	4524411	127270
24316	4524609	127084
24317	4524755	126897
24318	4524939	126710
24319	4525099	126524
24320	4525435	126342
24321	4525616	126156
24322	4525776	125969
24323	4525983	125783
24324	4526162	125597
24325	4526373	125412
24326	4526714	125230
24327	4526867	125043
24328	4527010	124856
24329	4527159	124669
24330	4527330	124482
24331	4527466	124295
24332	4527616	124108
24333	4527876	123923
24334	4528144	123740
24335	4528309	123553
24336	4528466	123366
24337	4528639	123180
24338	4528788	122993
24339	4529107	122810
24340	4529317	122625
24341	4529464	122438
24342	4529659	122252
24343	4529819	122065
24344	4530014	121879
24345	4530341	121697
24346	4530493	121510
24347	4530737	121325
24348	4530879	121138
24349	4531088	120953
24350	4531245	120766
24351	4531578	120584
24352	4531793	120398
24353	4531944	120211
24354	4532114	120025
24355	4532266	119838
24356	4532434	119651
24357	4532587	119464
24358	4532901	119281
24359	4533083	119095
24360	4533285	118910
24361	4533423	118722
24362	4533694	118538
24363	4533948	118354
24364	4534179	118169
24365	4534390	117984
24366	4534523	117796
24367	4534736	117611
24368	4534889	117424
24369	4535027	117237
24370	4535338	117054
24371	4535566	116869
24372	4535698	116681
24373	4535896	116495
24374	4536041	116308
24375	4536209	116122
24376	4536397	115936
24377	4536661	115752
24378	4536817	115565
24379	4537012	115379
24380	4537154	115192
24381	4537331	115005
24382	4537511	114819
24383	4537682	114633
24384	4537833	114446
24385	4538001	114259
24386	4538191	114073
24387	4538364	113887
24388	4538502	113699
24389	4538733	113514
24390	4538975	113330
24391	4539132	113143
24392	4539356	112958
24393	4539563	112772
24394	4539968	112591
24395	4540212	112407
24396	4540352	112220
24397	4540552	112034
24398	4540701	111847
24399	4540862	111660
24400	4541100	111475
24401	4541333	111290
24402	4541570	111105
24403	4541715	110918
24404	4541897	110732
24405	4542067	110546
24406	4542221	110359
24407	4542532	110176
24408	4542775	109991
24409	4542925	109804
24410	4543110	109618
24411	4543258	109431
24412	4543421	109244
24413	4543582	109057
24414	4543797	108872
24415	4543969	108686
24416	4544106	108498
24417	4544268	108312
24418	4544429	108125
24419	4544583	107938
24420	4544840	107754
24421	4545111	107569
24422	4545305	107384
24423	4545478	107197
24424	4545623	107010
24425	4545794	106824
24426	4545942	106637
24427	4546282	106454
24428	4546487	106268
24429	4546626	106081
24430	4546857	105896
24431	4547025	105710
24432	4547164	105522
24433	4547414	105338
24434	4547604	105152
24435	4547762	104965
24436	4547904	104778
24437	4548150	104593
24438	4548309	104406
24439	4548669	104224
24440	4548844	104038
24441	4549029	103852
24442	4549177	103665
24443	4549363	103479
24444	4549581	103293
24445	4549977	103112
24446	4550144	102925
24447	4550310	102739
24448	4550469	102552
24449	4550667	102366
24450	4550802	102179
24451	4550987	101993
24452	4551170	101807
24453	4551373	101621
24454	4551510	101434
24455	4551649	101247
24456	4551807	101060
24457	4551969	100873
24458	4552220	100688
24459	4552477	100504
24460	4552614	100317
24461	4552752	100130
24462	4552953	99944
24463	4553131	99757
24464	4553316	99571
24465	4553616	99388
24466	4553845	99202
24467	4553992	99016
24468	4554160	98829
24469	4554311	98642
24470	4554480	98456
24471	4554731	98271
24472	4554920	98085
24473	4555091	97898
24474	4555271	97712
24475	4555432	97526
24476	4555581	97339
24477	4555727	97152
24478	4555943	96966
24479	4556242	96782
24480	4556392	96596
24481	4556576	96409
24482	4556739	96223
24483	4556901	96036
24484	4557186	95852
24485	4557422	95667
24486	4557560	95480
24487	4557737	95294
24488	4557942	95108
24489	4558136	94922
24490	4558437	94738
24491	4558626	94552
24492	4558791	94366
24493	4558958	94179
24494	4559170	93993
24495	4559354	93807
24496	4559554	93621
24497	4559796	93436
24498	4559985	93250
24499	4560183	93064
24500	4560327	92877
24501	4560461	92690
24502	4560706	92505
24503	4560893	92319
24504	4561122	92134
24505	4561271	91947
24506	4561444	91761
24507	4561599	91574
24508	4561758	91387
24509	4562092	91204
24510	4562369	91020
24511	4562518	90833
24512	4562713	90647
24513	4562874	90460
24514	4563009	90273
24515	4563300	90089
24516	4563489	89903
24517	4563633	89716
24518	4563821	89530
24519	4563990	89344
24520	4564133	89157
24521	4564479	88974
24522	4564676	88788
24523	4564836	88601
24524	4564968	88414
24525	4565156	88228
24526	4565355	88042
24527	4565634	87857
24528	4565918	87673
24529	4566086	87487
24530	4566243	87300
24531	4566400	87113
24532	4566584	86927
24533	4566860	86743
24534	4567109	86558
24535	4567337	86372
24536	4567478	86185
24537	4567664	85999
24538	4567828	85813
24539	4568021	85627
24540	4568325	85443
24541	4568506	85256
24542	4568680	85070
24543	4568834	84883
24544	4569034	84697
24545	4569375	84514
24546	4569651	84330
24547	4569808	84143
24548	4569991	83957
24549	4570167	83770
24550	4570340	83584
24551	4570661	83400
24552	4570945	83216
24553	4571129	83030
24554	4571316	82844
24555	4571453	82657
24556	4571631	82470
24557	4571881	82285
24558	4572061	82099
24559	4572217	81912
24560	4572399	81726
24561	4572590	81540
24562	4572764	81353
24563	4573122	81170
24564	4573311	80984
24565	4573474	80798
24566	4573626	80611
24567	4573801	80425
24568	4573986	80238
24569	4574225	80053
24570	4574413	79867
24571	4574605	79681
24572	4574762	79494
24573	4574926	79308
24574	4575081	79121
24575	4575253	78935
24576	4575533	78750
24577	4575756	78564
24578	4575895	78377
24579	4576056	78191
24580	4576221	78004
24581	4576373	77818
24582	4576698	77634
24583	4576949	77449
24584	4577103	77262
24585	4577259	77075
24586	4577427	76889
24587	4577588	76702
24588	4577852	76517
24589	4578028	76331
24590	4578243	76145
24591	4578392	75959
24592	4578571	75772
24593	4578772	75586
24594	4579001	75401
24595	4579229	75215
24596	4579393	75029
24597	4579537	74842
24598	4579667	74655
24599	4579841	74468
24600	4580011	74282
24601	4580268	74097
24602	4580466	73911
24603	4580690	73725
24604	4580851	73539
24605	4580997	73352
24606	4581131	73165
24607	4581294	72979
24608	4581654	72795
24609	4581831	72609
24610	4581994	72422
24611	4582143	72235
24612	4582313	72049
24613	4582475	71862
24614	4582648	71676
24615	4582976	71492
24616	4583214	71307
24617	4583346	71120
24618	4583518	70933
24619	4583695	70747
24620	4583879	70561
24621	4584114	70375
24622	4584372	70190
24623	4584535	70004
24624	4584727	69818
24625	4584895	69631
24626	4585066	69445
24627	4585345	69260
24628	4585519	69074
24629	4585694	68887
24630	4585829	68700
24631	4585997	68514
24632	4586165	68327
24633	4586509	68144
24634	4586750	67958
24635	4586908	67772
24636	4587100	67586
24637	4587260	67399
24638	4587400	67212
24639	4587728	67028
24640	4587937	66842
24641	4588172	66657
24642	4588356	66470
24643	4588548	66284
24644	4588764	66099
24645	4588971	65913
24646	4589169	65727
24647	4589320	65540
24648	4589496	65354
24649	4589643	65167
24650	4589825	64981
24651	4590146	64796
24652	4590388	64611
24653	4590562	64425
24654	4590730	64238
24655	4590915	64052
24656	4591082	63865
24657	4591435	63682
24658	4591636	63496
24659	4591780	63309
24660	4591956	63122
24661	4592113	62936
24662	4592258	62749
24663	4592527	62564
24664	4592716	62378
24665	4592959	62192
24666	4593125	62006
24667	4593295	61819
24668	4593427	61633
24669	4593588	61446
24670	4593884	61261
24671	4594064	61075
24672	4594303	60889
24673	4594454	60703
24674	4594616	60516
24675	4594748	60329
24676	4595091	60145
24677	4595274	59959
24678	4595447	59773
24679	4595601	59586
24680	4595767	59399
24681	4595914	59213
24682	4596197	59028
24683	4596433	58842
24684	4596623	58656
24685	4596791	58470
24686	4596942	58283
24687	4597091	58096
24688	4597245	57910
24689	4597504	57724
24690	4597717	57538
24691	4597850	57352
24692	4598010	57165
24693	4598157	56978
24694	4598306	56792
24695	4598471	56605
24696	4598743	56420
24697	4598923	56234
24698	4599077	56047
24699	4599257	55861
24700	4599470	55675
24701	4599607	55488
24702	4599869	55303
24703	4600189	55118
24704	4600328	54932
24705	4600488	54745
24706	4600629	54558
24707	4600828	54372
24708	4600992	54186
24709	4601227	54000
24710	4601451	53814
24711	4601646	53628
24712	4601803	53442
24713	4601963	53255
24714	4602239	53070
24715	4602511	52885
24716	4602764	52699
24717	4602942	52513
24718	4603104	52327
24719	4603244	52140
24720	4603380	51953
24721	4603762	51769
24722	4603913	51582
24723	4604057	51396
24724	4604222	51209
24725	4604397	51023
24726	4604566	50837
24727	4604909	50652
24728	4605126	50466
24729	4605275	50280
24730	4605494	50094
24731	4605635	49907
24732	4605778	49720
24733	4605909	49533
24734	4606174	49348
24735	4606362	49162
24736	4606513	48975
24737	4606662	48789
24738	4606790	48602
24739	4606970	48416
24740	4607139	48229
24741	4607464	48044
24742	4607705	47859
24743	4607873	47672
24744	4608033	47486
24745	4608171	47299
24746	4608341	47113
24747	4608671	46928
24748	4608882	46742
24749	4609063	46556
24750	4609214	46369
24751	4609370	46183
24752	4609515	45996
24753	4609689	45810
24754	4609951	45624
24755	4610160	45438
24756	4610329	45252
24757	4610535	45066
24758	4610678	44879
24759	4610853	44693
24760	4611165	44508
24761	4611429	44322
24762	4611575	44136
24763	4611753	43949
24764	4611916	43763
24765	4612073	43576
24766	4612399	43391
24767	4612606	43205
24768	4612863	43020
24769	4613044	42834
24770	4613241	42647
24771	4613382	42461
24772	4613661	42275
24773	4613838	42089
24774	4613994	41903
24775	4614148	41716
24776	4614306	41530
24777	4614454	41343
24778	4614765	41158
24779	4615009	40972
24780	4615170	40786
24781	4615353	40599
24782	4615508	40413
24783	4615662	40226
24784	4616080	40042
24785	4616254	39856
24786	4616427	39669
24787	4616577	39483
24788	4616818	39297
24789	4616977	39111
24790	4617245	38925
24791	4617438	38739
24792	4617599	38552
24793	4617746	38366
24794	4617930	38180
24795	4618099	37993
24796	4618252	37807
24797	4618511	37621
24798	4618791	37436
24799	4618969	37249
24800	4619149	37063
24801	4619317	36877
24802	4619453	36690
24803	4619788	36505
24804	4619952	36318
24805	4620114	36132
24806	4620245	35945
24807	4620435	35759
24808	4620589	35573
24809	4620889	35387
24810	4621080	35201
24811	4621284	35015
24812	4621413	34828
24813	4621557	34642
24814	4621734	34455
24815	4621884	34269
24816	4622057	34082
24817	4622260	33896
24818	4622449	33710
24819	4622654	33524
24820	4622829	33338
24821	4622998	33151
24822	4623152	32965
24823	4623500	32780
24824	4623770	32594
24825	4623917	32408
24826	4624091	32221
24827	4624265	32035
24828	4624441	31849
24829	4624764	31663
24830	4624957	31477
24831	4625120	31291
24832	4625295	31104
24833	4625520	30918
24834	4625662	30732
24835	4625947	30546
24836	4626149	30360
24837	4626331	30174
24838	4626485	29987
24839	4626649	29801
24840	4626792	29614
24841	4627061	29429
24842	4627305	29243
24843	4627543	29057
24844	4627684	28870
24845	4627846	28684
24846	4628005	28497
24847	4628160	28311
24848	4628472	28125
24849	4628629	27939
24850	4628771	27752
24851	4628948	27566
24852	4629128	27380
24853	4629286	27193
24854	4629439	27007
24855	4629769	26821
24856	4630023	26636
24857	4630201	26449
24858	4630339	26263
24859	4630531	26077
24860	4630872	25891
24861	4631064	25705
24862	4631224	25518
24863	4631355	25332
24864	4631554	25146
24865	4631713	24959
24866	4631869	24773
24867	4632188	24587
24868	4632359	24401
24869	4632556	24215
24870	4632711	24028
24871	4632877	23842
24872	4633019	23655
24873	4633307	23470
24874	4633497	23283
24875	4633652	23097
24876	4633812	22911
24877	4634003	22724
24878	4634165	22538
24879	4634443	22352
24880	4634724	22166
24881	4634906	21980
24882	4635069	21794
24883	4635232	21607
24884	4635408	21421
24885	4635599	21235
24886	4635895	21049
24887	4636120	20863
24888	4636283	20676
24889	4636478	20490
24890	4636615	20304
24891	4636883	20118
24892	4637098	19932
24893	4637251	19745
24894	4637392	19559
24895	4637566	19372
24896	4637734	19186
24897	4637888	19000
24898	4638201	18814
24899	4638395	18628
24900	4638571	18441
24901	4638723	18255
24902	4638933	18069
24903	4639099	17882
24904	4639440	17697
24905	4639653	17510
24906	4639833	17324
24907	4639979	17138
24908	4640153	16951
24909	4640312	16765
24910	4640540	16579
24911	4640839	16393
24912	4641009	16207
24913	4641170	16020
24914	4641321	15834
24915	4641453	15647
24916	4641755	15461
24917	4641953	15275
24918	4642133	15089
24919	4642286	14903
24920	4642458	14716
24921	4642607	14530
24922	4642785	14343
24923	4643103	14158
24924	4643364	13972
24925	4643540	13785
24926	4643724	13599
24927	4643885	13413
24928	4644107	13226
24929	4644357	13040
24930	4644555	12854
24931	4644705	12668
24932	4644837	12481
24933	4645034	12295
24934	4645228	12109
